Contenu_,Date_,Utilisateur_,Source_,ID_,Tweet URL 
Wattam : Le dernier jeu de Keita Takahashi arrive dans quelques jours sur Steam https://t.co/7S1cYihq9B,2020-12-07 19:15:03,GamepushFr,Gamepush2,1336026452244967424,https://twitter.com/statuses/1336026452244967424
"Final Fantasy XIV : Buff du Moine, raid Eden... Les notes de la mise à jour 5.4, disponible demain https://t.co/KKg72NcNJ6",2020-12-07 19:15:01,GamepushFr,Gamepush2,1336026447404818436,https://twitter.com/statuses/1336026447404818436
"Xbox Series X : Découvrez Lucid Odyssey, le court-métrage étrange signé Taika Waititi (Thor Ragnarok) https://t.co/akF26MV275",2020-12-07 19:15:00,GamepushFr,Gamepush2,1336026442732343296,https://twitter.com/statuses/1336026442732343296
[Club Rugbynistère] Tour d'horizon de la presse anglaise qui s'est mise à manger des croissants et à chanter du Sardou avant 2023 https://t.co/lTPiqW08iS,2020-12-07 19:15:00,LeRugbynistere,TweetDeck,1336026440790401025,https://twitter.com/statuses/1336026440790401025
PS5 : Un autre revendeur lance les précommandes de plaques interchangeables de couleur https://t.co/0iuwfzYX02,2020-12-07 19:14:58,GamepushFr,Gamepush2,1336026433630691331,https://twitter.com/statuses/1336026433630691331
"Ça bouge chez Naughty Dog, Cyberpunk 2077 est là, Solid Snake trouvé... C'est La Quotidienne #40 https://t.co/8ym6aro2on",2020-12-07 19:14:58,GamepushFr,Gamepush2,1336026431390879749,https://twitter.com/statuses/1336026431390879749
L'image du jour : Quand PlayStation France se fait gentiment tacler sur Twitter https://t.co/UBKgwx8P67,2020-12-07 19:14:57,GamepushFr,Gamepush2,1336026429088292871,https://twitter.com/statuses/1336026429088292871
"L’approche de l’Ontario est fondée sur les données disponibles, les conseils du Comité consultatif national de l'immunisation et sur les recommandations du Groupe d'étude sur la distribution des vaccins contre la COVID-19. https://t.co/wWFqkjejO8 https://t.co/7VHOUYm2ZT",2020-12-07 19:14:47,ONTSante,Twitter Web App,1336026387413684226,https://twitter.com/statuses/1336026387413684226
@CNEWS #cnews c est amusant l heure des pros ... ça me fait penser à fox news...,2020-12-07 19:14:44,seb84291085diog,Twitter for Android,1336026375019515906,https://twitter.com/statuses/1336026375019515906
@Ps5Notif bonjour apparemment les stocks s'ouvrent demain sur Amazon Avez-vous des news?,2020-12-07 19:14:43,Johnps82000,Twitter for Android,1336026370535804931,https://twitter.com/statuses/1336026370535804931
Actualités - États-Unis - Les Jets ne devraient absolument pas embaucher Bill Cowher comme prochain entraîneur-chef - https://t.co/WXPiRl0byz https://t.co/c5ZI1LWKwX,2020-12-07 19:14:26,ebenesport,ebenesport autopublish,1336026297793908745,https://twitter.com/statuses/1336026297793908745
"Hugo Clément a ""chopé une Miss France"" : il revient sur une anecdote amusante (VIDEO) https://t.co/68qhzB4PmA https://t.co/6y64HTP7ZM",2020-12-07 19:14:07,Tele2Semaines,Echobox,1336026221163982855,https://twitter.com/statuses/1336026221163982855
La raison choquante pour laquelle le vaccin contre le coronavirus de Pfizer doit être stocké à -70C (Natural News) https://t.co/cRNWQCuQbF,2020-12-07 19:13:51,crashdebug_fr,Jo auto tweet crashdebug,1336026151232397318,https://twitter.com/statuses/1336026151232397318
"Il y a 55 ans, la fin des excommunications entre catholiques et orthodoxes - Vatican News https://t.co/Iql6oqOC5b",2020-12-07 19:13:51,archterentius,Twitter for iPhone,1336026150791942144,https://twitter.com/statuses/1336026150791942144
"Actualités - FR - Manchester United: ""Malheureux"", Raiola dit que Pogba doit être vendu au plus vite - https://t.co/fNDNi7dq1h https://t.co/MrGy9xair7",2020-12-07 19:13:42,ebenesport,ebenesport autopublish,1336026114003787778,https://twitter.com/statuses/1336026114003787778
News - FR - Football (National) - Affrontement entre le SC Bastia et Cholet - https://t.co/FlFbvvHt5Y https://t.co/Hz4ZSAkyw6,2020-12-07 19:13:30,ebenesport,ebenesport autopublish,1336026063663718411,https://twitter.com/statuses/1336026063663718411
"Le Royaume-Uni l'annonce: “La France ne mettra pas fin au verrouillage comme prévu le 15 décembre” 
Lundi, les autorités sanitaires françaises ont signalé 3411 nouvelles infections au cours des dernières 24 heures, en forte baisse par rapport aux https://t.co/gj2IQgz2F0",2020-12-07 19:13:27,Fraslin,Twitter Web App,1336026052947304451,https://twitter.com/statuses/1336026052947304451
"Allemagne - Joachim Löw : ""Il n'y a aucune raison de tout chambouler""
https://t.co/iCZg0lKC9V",2020-12-07 19:12:53,TripleA2021,Zapier.com,1336025908520624135,https://twitter.com/statuses/1336025908520624135
@Jeanloulou8 Vous savez ce qui est drôle ou désolant au choix? Des gens comme vous qui argumentent encore et encore la mega Fake News 100 fois démentie du #FilsABrigitte tout en se croyant original,2020-12-07 19:12:49,adia66,Twitter Web App,1336025893194620929,https://twitter.com/statuses/1336025893194620929
#PS5 : des braqueurs attaquent des camions remplis de consoles à pleine vitesse sur l’autoroute https://t.co/OVGbteJLfn,2020-12-07 19:12:32,cazalin,Twitter for Android,1336025820763131907,https://twitter.com/statuses/1336025820763131907
"L’Ontario est prêt à déployer le vaccin contre la COVID-19 dès que disponible. On commencera par les plus vulnérables. Ceux qui ont un risque plus élevé d'infection et de maladie grave, et ceux qui s’en occupent recevront le vaccin en premier. https://t.co/wWFqkjejO8 https://t.co/JQfnWitVvc",2020-12-07 19:11:28,ONTSante,Twitter Web App,1336025552675811329,https://twitter.com/statuses/1336025552675811329
"Viñales demande du grip à Yamaha, plus que de la puissance https://t.co/IzOdQ1m7IO @Motorsport_FR https://t.co/Cbnq2gKaMn",2020-12-07 19:11:02,universmoto,dlvr.it,1336025443955335174,https://twitter.com/statuses/1336025443955335174
Totalement d'accord. Faisons comme en Australie et brisons les reins de cette pandémie. On repart tout après. https://t.co/03XSHsB4zW https://t.co/E2mLSgXG7M,2020-12-07 19:10:21,jftrempe,Twitter Web App,1336025271468691465,https://twitter.com/statuses/1336025271468691465
"Fabulous

https://t.co/n3ofsstHYa",2020-12-07 19:10:12,Exfizzixteach,Twitter Web App,1336025233334087681,https://twitter.com/statuses/1336025233334087681
"Grosse news pour l'xp !

https://t.co/MeQAR9axQo",2020-12-07 19:09:42,Tars_HS,Twitter Web App,1336025109665083392,https://twitter.com/statuses/1336025109665083392
HomePod et HomePod mini : la mise à jour 14.2.1 est disponible https://t.co/aP5hHNLjZZ https://t.co/BDGBNChqX1,2020-12-07 19:09:14,mediasconcept,Twibble.io,1336024988860600320,https://twitter.com/statuses/1336024988860600320
HomePod et HomePod mini : la mise à jour 14.2.1 est disponible https://t.co/PS6kDaTvyf,2020-12-07 19:09:13,jbey4you,IFTTT,1336024985937342467,https://twitter.com/statuses/1336024985937342467
la liberté de la presse un forum très intéressant oui surtout s'accentuer sur la désinformation les faks News qui risquent de déscribiliser le numérique si toute fois les solutions avec urgences ne se présentent #kebetu https://t.co/UbFBTMKTes,2020-12-07 19:09:11,amadoud98130314,Twitter for Android,1336024979515858953,https://twitter.com/statuses/1336024979515858953
Algérie : révélations d'un terroriste sur le « deal » des otages du Mali https://t.co/LKqZMWlj8L via @yahooactufr,2020-12-07 19:09:07,Mimiechelle,Twitter Web App,1336024963015450627,https://twitter.com/statuses/1336024963015450627
Rumeur:Selon Ringside News Sami Zayn devrait affronter Big E a TLC pour l Intercontinental Champion? #SmackDown https://t.co/mQFqMOMJUD,2020-12-07 19:09:06,Resultsport1,Twitter Web App,1336024957588008971,https://twitter.com/statuses/1336024957588008971
"Aladji Amadou, témoigne: «mon frère avant de mourir m’a dit que les forces de sécurité savent que je ne peux plus vivre»
https://t.co/n8NnnTwasB

Download Now
https://t.co/334vUtdlrD",2020-12-07 19:09:01,bachirD2016,Twitter for Android,1336024934339014659,https://twitter.com/statuses/1336024934339014659
Meilleure news de la journée https://t.co/8SnOCv7TCr,2020-12-07 19:08:59,ClemTrob,Twitter for iPhone,1336024929502982146,https://twitter.com/statuses/1336024929502982146
"USA
Des milliers de Marines testés pour le LSD après l'émergence d'un problème de drogue dans une unité d'infanterie

Thousands of Marines Tested for LSD After Drug Problem Emerges at Infantry Unit https://t.co/1yxnI5Cweb",2020-12-07 19:08:58,AMARIEBL,Twitter Web App,1336024923991629824,https://twitter.com/statuses/1336024923991629824
https://t.co/yv4h9sR6iN : f411a91d-5729-4cf7-abda-c0c7b185478a,2020-12-07 19:08:26,test5f1798,TestsForSearch,1336024790944149511,https://twitter.com/statuses/1336024790944149511
Saint-Denis : la police municipale bientôt armée https://t.co/AZBi06ZfUg,2020-12-07 19:08:03,RadioLatina,dlvr.it,1336024690633019393,https://twitter.com/statuses/1336024690633019393
Eddie Van Halen : son fils furieux après la vente de ses guitares aux enchères https://t.co/BiqJibBUEb @rockandfolk,2020-12-07 19:07:51,CarreDeSucre,TweetDeck,1336024643824709632,https://twitter.com/statuses/1336024643824709632
C news bonne analyse de Mr Zemmour des idées que beaucoup de Français pense https://t.co/girNzdjTbv,2020-12-07 19:07:42,CamusRenaud1,Twitter for Android,1336024604473692161,https://twitter.com/statuses/1336024604473692161
"Je recommande de lire cet article : Curse of the Sea Rats : Le metroidvania se trouve un éditeur.
https://t.co/pUbwMzCDYD",2020-12-07 19:07:20,GLYGcheapMayoBB,Twitter for Android,1336024510462652416,https://twitter.com/statuses/1336024510462652416
Un mystérieuse maladie envoie plus de 450 personnes à l’hôpital en Inde https://t.co/PJjUQI5ay5 via @yahooactufr,2020-12-07 19:07:17,Mimiechelle,Twitter Web App,1336024501415538695,https://twitter.com/statuses/1336024501415538695
"@CRIAWICREF + 60 autres orgs. ont signé une lettre avec des recommandations claires pour le groupe de travail. L'étendue, la composition et le lieu sont essentiels pour qu'il réussisse à s'attaquer à l'inégalité économique des femmes. Lisez la lettre ici: https://t.co/fVZExBC2j7",2020-12-07 19:07:09,CRIAWICREF,Twitter Web App,1336024466686676994,https://twitter.com/statuses/1336024466686676994
"Top Albums : grâce à AC/DC et Vianney, les ventes repartent à la hausse https://t.co/6nuQDXNp6X #charts https://t.co/u3k6QFQft6",2020-12-07 19:06:38,purecharts,TweetDeck,1336024336604520452,https://twitter.com/statuses/1336024336604520452
DevExpress Universal 20.2.4 https://t.co/8SqqUdPLZq,2020-12-07 19:06:35,ComponentSource,dlvr.it,1336024325392977920,https://twitter.com/statuses/1336024325392977920
DevExpress WPF 20.2.4 https://t.co/pWqK9GJ2Bu,2020-12-07 19:06:35,ComponentSource,dlvr.it,1336024322280882178,https://twitter.com/statuses/1336024322280882178
DevExtreme 20.2.4 https://t.co/NTRarfNjo5,2020-12-07 19:06:34,ComponentSource,dlvr.it,1336024321261588481,https://twitter.com/statuses/1336024321261588481
DevExpress Office File API 20.2.4 https://t.co/BBQ8CJFfYo,2020-12-07 19:06:34,ComponentSource,dlvr.it,1336024320166883328,https://twitter.com/statuses/1336024320166883328
"Si vous voulez soutenir CD Projekt, mais que votre ordinateur offert par vos grands-parents date de 1990, pas d'inquiétude: vous aussi, vous pourrez y jouer à sa sortie. https://t.co/YZ6tv8hlDg",2020-12-07 19:06:33,jvl,dlvr.it,1336024313359523840,https://twitter.com/statuses/1336024313359523840
"@walkneveralone Moi je regarde des trucs paranormaux ou des histoires glauques du net, de temps en temps JDG, les news de Valek/El Rayhan ou Lapin du futur, ça s'arrête à peu près là",2020-12-07 19:06:25,MalPensante92,Twitter Web App,1336024280119865344,https://twitter.com/statuses/1336024280119865344
Y’a des news qui donne le smile https://t.co/tREE06LM8U,2020-12-07 19:06:16,Oce_Mllt,Twitter for iPhone,1336024244858331139,https://twitter.com/statuses/1336024244858331139
https://t.co/yv4h9t8Hal : 9215c8cf-11fc-4671-a0fe-fb64d79774b4,2020-12-07 19:06:14,test5f1798,TestsForSearch,1336024235530100736,https://twitter.com/statuses/1336024235530100736
201204 BENETEAU Transactions sur actions propres https://t.co/XNsXivuj9W,2020-12-07 19:06:08,Webdis,tweet_bourse,1336024212029509635,https://twitter.com/statuses/1336024212029509635
Plop.. Coronavirus : l’OMS prône une stratégie de vaccination bien élaborée Alors que le Royaume-Uni sera mardi le premier pays en Europe à autoriser la mise sur le marché d’un vaccin (Pfizer-BioNTech) contre le co https://t.co/13u26D6a1X,2020-12-07 19:06:03,TSagnaint,Fastwittr,1336024187840901120,https://twitter.com/statuses/1336024187840901120
Y’a des news qui rendent le smile https://t.co/CDuwk5NZV0,2020-12-07 19:05:52,TimAuuThe,Twitter for iPhone,1336024141879791616,https://twitter.com/statuses/1336024141879791616
Et pour l'autre c.. le virus n'est pas dangereux...Les États-Unis au pire de la crise du Covid-19 : comment en sont-ils arrivés là ? https://t.co/P2Zkwk4bgT via @Yahoo,2020-12-07 19:05:47,TilcoPhoto,Twitter Web App,1336024124079091713,https://twitter.com/statuses/1336024124079091713
Un programme éducatif pour inspirer la prochaine génération d'olympiens. @Athlete365 #IOCEB https://t.co/402KA9k5Fl,2020-12-07 19:05:15,jeuxolympiques,Twitter for iPhone,1336023989504929795,https://twitter.com/statuses/1336023989504929795
Amar Belhimer à « Sputnik Arabik » : « Des mercenaires au Parlement européen sont au service de certains lobbies » https://t.co/zGiO71Nsb7 https://t.co/iusC21K3tX,2020-12-07 19:05:04,fibladifr,dlvr.it,1336023943858118656,https://twitter.com/statuses/1336023943858118656
"Charles McVety déplore au collègue de 680 News qu'il a dû endurer une grande atteinte à sa personne, « l'une des plus grandes » « dans la mémoire récente ». 

Il est question ici de ceux qui ont notamment critiqué ses nombreux propos homophobes et islamophobes. https://t.co/8G9Cz6W5ri",2020-12-07 19:04:50,empelletierLD,Twitter Web App,1336023881224769540,https://twitter.com/statuses/1336023881224769540
"Actualités - BR - Palmeiras est intéressé, mais soyez prudent après le départ de Hulk de Chine - https://t.co/WxQ8C7L773 https://t.co/rz5Ic3DUiV",2020-12-07 19:04:45,ebenesport,ebenesport autopublish,1336023862321041412,https://twitter.com/statuses/1336023862321041412
"Monster Hunter : accusé de racisme, le nouveau film avec Milla Jovovich a été retiré des cinémas en Chine https://t.co/Vw23H4F6tq https://t.co/oPVkIxpS9f",2020-12-07 19:04:28,cineloisirs,Echobox,1336023789826617354,https://twitter.com/statuses/1336023789826617354
"Actualités - BR - Portugal dans le groupe A avec la Serbie, République Irlande, Luxembourg et Azerbaïdjan - https://t.co/4Ro3Ky1FLy https://t.co/2jUoDm0Hr1",2020-12-07 19:04:22,ebenesport,ebenesport autopublish,1336023763880730624,https://twitter.com/statuses/1336023763880730624
Call of Duty : Un mystérieux compte à rebours apparaît sur YouTube https://t.co/2Yey3yEg2H,2020-12-07 19:04:11,predator64tina,Twitter Web App,1336023718154424322,https://twitter.com/statuses/1336023718154424322
"@Carcajou_oce C'est exactement leur annonce : 30 jours sur le service VOS à compter du jour de sortie ciné
https://t.co/rT4gmz4wqU",2020-12-07 19:04:00,JeanSeb,Twitter Web App,1336023674978263041,https://twitter.com/statuses/1336023674978263041
"Roberto Martinez réagit au tirage : ""Nous allons être testés comme jamais"" https://t.co/VVx3cCd4D7",2020-12-07 19:03:43,walfoot,Walfoot,1336023603285012486,https://twitter.com/statuses/1336023603285012486
La presse anglaise retourne discrètement sa veste sur le XV de France https://t.co/IPxjqpMQIc @LeRugbynistere https://t.co/e8ib4kBB2m,2020-12-07 19:03:33,rugbyotop,dlvr.it,1336023558099615744,https://twitter.com/statuses/1336023558099615744
"@Gigapac1 Vous avez pas compris ce que je voulais dire. La semaine suivant le split, l'action Tesla a bien chuté. Pourtant elle devait augmenter avec les PP. La news a été vendue.

Et pour les ETF, j'ai déjà répondu à une autre personne.

Bonne soirée.",2020-12-07 19:02:42,BourseFrance,Twitter for Android,1336023346451009540,https://twitter.com/statuses/1336023346451009540
"Actualités - AR - Balotelli subit un examen médical avec Monza, série B - https://t.co/NamDJDvjoQ https://t.co/Gkirf5fwId",2020-12-07 19:02:27,ebenesport,ebenesport autopublish,1336023283498627074,https://twitter.com/statuses/1336023283498627074
"La bande-annonce du film ""Les Tuche 4"" est enfin là ! (vidéo) https://t.co/gcZHyPHPB6",2020-12-07 19:02:26,ODSRadio,FeedPress Publisher,1336023277429469184,https://twitter.com/statuses/1336023277429469184
"Excellent!
https://t.co/nqaoUm1M9v",2020-12-07 19:02:23,oldboyinuk,Twitter Web App,1336023266834722816,https://twitter.com/statuses/1336023266834722816
Claranova : Nombre d’actions et droits de vote au 30 novembre 2020 https://t.co/wIa0l4Ts2e https://t.co/bfn5hHE0xt,2020-12-07 19:02:04,BW_French,dlvr.it,1336023186001969152,https://twitter.com/statuses/1336023186001969152
Nouvelle-Aquitaine : la vigilance jaune est de mise ce début de semaine https://t.co/gApvuK1aBm,2020-12-07 19:02:03,witfm,dlvr.it,1336023183401500674,https://twitter.com/statuses/1336023183401500674
"Genève s’aligne ainsi, comme il l’avait prévu, sur la décision commune prise la semaine dernière par les cantons romands, à l’exception du Valais https://t.co/hALkd6umrU",2020-12-07 19:02:01,heidi_news,Buffer,1336023173352071174,https://twitter.com/statuses/1336023173352071174
Actualités - UA - ISL 2020-21: Les doubles frappes de Valskis donnent à Jamshedpur la victoire sur ATK Mohun Bagan - https://t.co/w5gxwXsKaJ https://t.co/Vm5PoIyfxg,2020-12-07 19:01:47,ebenesport,ebenesport autopublish,1336023113574850563,https://twitter.com/statuses/1336023113574850563
"Important de s'informer:
https://t.co/4iFFrceDzb{adgroupsurvey}&gclid=CjwKCAiAwrf-BRA9EiwAUWwKXqkxz7B0jQyPxghJQzx-cDihVe_x6KavRCE9SDq8wVayBAoRoHxLEBoCalQQAvD_BwE

Pour moi, les deux premieres categories sont acceptables, pas les deux autres.",2020-12-07 19:01:30,BigDogRC,Twitter Web App,1336023044918288388,https://twitter.com/statuses/1336023044918288388
"En 2019, @ONUFemmes publiait, pour les #16joursdactivisme #contrelaviolence faite aux femmes, 16 façons de lutter contre la culture du viol. Nous vous invitons à relire ce texte et à réfléchir aux gestes à prendre au quotidien pour amplifier vos actions. https://t.co/ORmDP0mnP5",2020-12-07 19:01:27,possibilityseed,Hootsuite Inc.,1336023033513992193,https://twitter.com/statuses/1336023033513992193
Couverture d’un médicament d’ordonnance visant à prévenir le VIH bientôt offerte aux Yukonnais à risque. En savoir plus : https://t.co/5eSBJnWa98 https://t.co/6b8FKMjzeR,2020-12-07 19:01:24,LeYukonFr,TweetDeck,1336023020993916930,https://twitter.com/statuses/1336023020993916930
"@FirstBloodwood Je pense que la déliquescence de l'état Francais n'a plus aucune limite depuis bien longtemps. Vu que l'état ns administre des fakes news pr d vérités à longueur de tps, alors je croirai toute les fakes news qui seront dites sur eux pour leur nuire le + possible.",2020-12-07 19:01:05,ArmandJeanduPl4,Twitter Web App,1336022940924702722,https://twitter.com/statuses/1336022940924702722
Coronavirus : le comité scientifique territorial recommande le dépistage de prévention avant ... https://t.co/KqRdl5UFAH #guyane #news,2020-12-07 19:00:42,guyanenews,flux info,1336022844258574337,https://twitter.com/statuses/1336022844258574337
News - GB - Snooker: Zak Surety de Basildon étourdit le numéro huit mondial Stephen Maguire à l'Open d'Écosse - https://t.co/EcxbPTSnjq https://t.co/8wjfuyU6nC,2020-12-07 19:00:39,ebenesport,ebenesport autopublish,1336022831818301441,https://twitter.com/statuses/1336022831818301441
@fucknoisy C est le projet oui moi jsuis un mec chaud en anglais je fais mes news,2020-12-07 19:00:38,iceyp3,Twitter for Android,1336022824503418881,https://twitter.com/statuses/1336022824503418881
"Natasha St-Pier ""sans filtre"" : la chanteuse pose au naturel (PHOTOS) https://t.co/XftQ7V99UF https://t.co/WTWjBy7ebs",2020-12-07 19:00:37,TeleLoisirs,Echobox,1336022823119294478,https://twitter.com/statuses/1336022823119294478
#TheMandalorian (#Disney+) : les notes de l'épisode 6 de la saison 2 https://t.co/ewNc1lD9pX https://t.co/PCaF9d4W9V,2020-12-07 19:00:37,cnetfrance,Echobox,1336022822326505472,https://twitter.com/statuses/1336022822326505472
Téléthon 2020 : M. Pokora submergé d'émotion face à l’exploit d’un enfant malade (vidéos) https://t.co/n1PlpgJDMU,2020-12-07 19:00:32,voltageofficiel,dlvr.it,1336022799979200512,https://twitter.com/statuses/1336022799979200512
"Angers : un colis suspect repéré, la gare évacuée https://t.co/hH19jc6PLR",2020-12-07 19:00:32,Vibrationradio,dlvr.it,1336022799677198336,https://twitter.com/statuses/1336022799677198336
News - GB - L'Irlande du Nord apprend son destin en Coupe du monde - https://t.co/mlqZ7dKcLI https://t.co/kUVXJFFPjQ,2020-12-07 19:00:22,ebenesport,ebenesport autopublish,1336022760825425920,https://twitter.com/statuses/1336022760825425920
"Grâce à près de 20 ans d’expérience accumulée en gestion de crises sanitaires, nous avons pu organiser une réponse d’une rapidité et d’une ampleur sans précédent, afin d’aider les pays à contenir la propagation du virus #COVID19.
https://t.co/QjdAnpzLHq",2020-12-07 19:00:17,Banquemondiale,Hootsuite Inc.,1336022736578240515,https://twitter.com/statuses/1336022736578240515
"Black Friday : TV OLED, LCD, vidéoprojecteurs... les meilleures offres du weekend - CNET France https://t.co/fKhzLGeXpU https://t.co/cbfBEjjYpe",2020-12-07 19:00:15,TheITWatcher,Buffer,1336022728139280385,https://twitter.com/statuses/1336022728139280385
"Participant au vaccin Moderna : “Je me suis senti malade, mais les symptômes ont disparu rapidement” https://t.co/Cnduurh0a5",2020-12-07 19:00:12,InfosIsraelNews,WordPress.com,1336022715787046912,https://twitter.com/statuses/1336022715787046912
"Evolution du nombre de tests + au  #COVID19  le 4 dec
57710 cas en 7j   
Evolution  du nb de cas/7j   -1.3% en 24h 
Ralentissement de la baisse du nb de cas+
https://t.co/UkIL0baOmv https://t.co/KlFjKgYlJR",2020-12-07 19:00:10,meteophile,Twitter Web App,1336022710544175107,https://twitter.com/statuses/1336022710544175107
"Éliminatoires Mondial 2022 : ""Il faudra avoir du respect et de l'humilité"", prévient Didier Deschamps
https://t.co/fL59AkuLMx",2020-12-07 19:00:08,TripleA2021,Zapier.com,1336022700389769216,https://twitter.com/statuses/1336022700389769216
"Un des grands emblèmes de la culture et des traditions Cévenoles , la #châtaigne est enfin reconnu par une AOC et vient donc rejoindre après plus de 16 ans de combats acharnés, le petit cercle des produits labellisés de la région. https://t.co/Kaks8DSjZD #cevennes https://t.co/TubwaxnO9n",2020-12-07 19:00:02,ecom_news,TweetDeck,1336022673080475650,https://twitter.com/statuses/1336022673080475650
"C'est officiel, l'enquête de Society sur Xavier Dupont de Ligonnès va devenir une série

https://t.co/nz20TOonwt https://t.co/CCI6z1SU1T",2020-12-07 19:00:01,Konbinibiiinge,TweetDeck,1336022671713300483,https://twitter.com/statuses/1336022671713300483
"@Glenat_Manga Cette nouvelle édition imitera la future édition deluxe japonaise. Cette édition sera un grand format double, compilant donc les 14 volumes d'origine en 7 pavés.
https://t.co/kXMiXUHRt0 https://t.co/9KBfhmRdAC",2020-12-07 19:00:01,manga_news,Twitter Web App,1336022669175635968,https://twitter.com/statuses/1336022669175635968
"""#Il faut qu'il y ait une prise de conscience"" : Olivier Giroud se mobilise pour les ""chrétiens persécutés"" | Europe Israël news https://t.co/oamYFPlj7C",2020-12-07 18:59:44,GERSTENHABERM52,Twitter for iPhone,1336022601005723654,https://twitter.com/statuses/1336022601005723654
"Il ne reste plus qu'un seul chien auprès de la souveraine

https://t.co/1BWxs0INuD",2020-12-07 18:59:41,YahooPopFR,TweetDeck,1336022584962535425,https://twitter.com/statuses/1336022584962535425
Actualités - États-Unis - Temps forts Olympiques 30-11-2020 - Actualité Olympique - https://t.co/wiyiENOd4w https://t.co/3aqiYTjR7m,2020-12-07 18:59:40,ebenesport,ebenesport autopublish,1336022581850361865,https://twitter.com/statuses/1336022581850361865
@feraheather Fabulous news :),2020-12-07 18:59:31,MarekBidwell,Twitter Web App,1336022545678667779,https://twitter.com/statuses/1336022545678667779
"@P_Vardon Mdr.
Mais est ce que c'est vrai ?
Comment des comptes certifiés, peuvent publier des Fake news comme ça ?

Après si c'est une journaliste du state fait de même, on va se plaindre",2020-12-07 18:59:27,Quentin33079728,Twitter for Android,1336022529551568899,https://twitter.com/statuses/1336022529551568899
"News - Etats-Unis - Groupes de la Coupe du monde 2022: l'Angleterre à égalité avec la Pologne, la Belgique affrontera le Pays de Galles en éliminatoires européens | Objectifcom - https://t.co/j7Ez7v2KfS https://t.co/c7HZp0q922",2020-12-07 18:59:27,ebenesport,ebenesport autopublish,1336022527676706816,https://twitter.com/statuses/1336022527676706816
"2/ Les congolais RDC kabilistes, champions en montage et fake news, font déjà circuler ces Fake news et fake documents contre tous ceux qui quittent leur plateforme FCC de Joseph Kabila, comme ici contre @Muabilu_pius https://t.co/BoljWLv9mh",2020-12-07 18:59:05,AfricaTopTweet,Twitter Web App,1336022434668040193,https://twitter.com/statuses/1336022434668040193
Oyé oyé petit peuple de France...on nous prépare doucement à la 3 ème saison de #Covid19! https://t.co/8Dyzgx6btQ,2020-12-07 18:59:03,ArtRoyal2,Twitter for Android,1336022429441908736,https://twitter.com/statuses/1336022429441908736
News - FR - Premier League: Notre pronostic pour Brighton - Southampton - https://t.co/ZIsfUVzpKI https://t.co/KCRKuhho3D,2020-12-07 18:58:39,ebenesport,ebenesport autopublish,1336022326169767938,https://twitter.com/statuses/1336022326169767938
"1/ Les congolais RDC kabilistes, champions en montage et fake news, font déjà circuler ces Fake news et fake documents contre tous ceux qui quittent leur plateforme FCC de Joseph Kabila, comme ici contre @Muabilu_pius https://t.co/nTy9q58Ors",2020-12-07 18:58:36,AfricaTopTweet,Twitter Web App,1336022315251937282,https://twitter.com/statuses/1336022315251937282
Actress Natalie Desselle-Reid passes away https://t.co/x3sPpThCrg,2020-12-07 18:58:36,AKASCbelle,Twitter for iPhone,1336022313758838790,https://twitter.com/statuses/1336022313758838790
"News - FR - Coupe du monde 2022: les Red Devils reviennent au Pays de Galles, en République tchèque, en Biélorussie et en Estonie - https://t.co/EEkZ5uigTk https://t.co/QDjDNr8WsH",2020-12-07 18:58:27,ebenesport,ebenesport autopublish,1336022276123332610,https://twitter.com/statuses/1336022276123332610
#ELLEDécoCrush : l’inspirante collab La Redoute Intérieurs x Gabrielle Paris https://t.co/pg6pEFGY0F https://t.co/oHk9UljS4e,2020-12-07 18:58:03,Balib_art,dlvr.it,1336022177615790080,https://twitter.com/statuses/1336022177615790080
Chartres: deux gynécologues mis en examen pour viol aggravé sur des patientes https://t.co/mzvPr0GYnd,2020-12-07 18:57:38,Sma000000As,Twitter for iPhone,1336022071344820228,https://twitter.com/statuses/1336022071344820228
@manga_news Ce n'est pas plutôt l'anime qui est basé sur le jeu ? Vous avez l'air de dire l'inverse dans la news et je me perds.,2020-12-07 18:57:32,otreborkilledbg,Twitter for Android,1336022047848329216,https://twitter.com/statuses/1336022047848329216
#La radio de propagande gauchiste France Inter refuse une publicité à l'Œuvre d'Orient parce qu'elle contient le mot «chrétien» | Europe Israël news https://t.co/G5YJKFIdKX,2020-12-07 18:57:32,GERSTENHABERM52,Twitter for iPhone,1336022045369528327,https://twitter.com/statuses/1336022045369528327
@AbdoulayeK3 Pour les experts Facebook et Tweeter il parait que ce n'est pas grave parce que ça a explosé à côté. J'adore les experts,2020-12-07 18:56:21,News_PN_GD,TweetDeck,1336021748211474432,https://twitter.com/statuses/1336021748211474432
"@evvvvvvvv14 Elle a finalement été dispensée de peine et de frais de justice, good news!",2020-12-07 18:56:18,GntlmnRhl,Twitter for iPhone,1336021733862674434,https://twitter.com/statuses/1336021733862674434
J'espère que c'est une blague ou une Fake news car si ça n'en est pas une c'est vraiment insultant. Dans quelle france vivons nous? https://t.co/I8KD5a68Wf,2020-12-07 18:56:15,drecfire,Twitter for Android,1336021721653129217,https://twitter.com/statuses/1336021721653129217
Actress Natalie Desselle-Reid passes away https://t.co/NkmYBzscXS via @RevoltTV,2020-12-07 18:55:25,GeorgiaDawkins,Twitter Web App,1336021514370605056,https://twitter.com/statuses/1336021514370605056
